ride_id,ride_date,elapsed_time,distance,bike_weight,moving_time,max_speed,avg_speed,elevation_gain,elevation_loss,max_grade,avg_grade,avg_power,calories,perceived_exertion,perceived_relative_effort,simple_exertion
5198305923,4/26/2021 20:58,898,3.88,10.16049957,747,12.69999981,5.198795319,34.99523926,32.39519882,7,0.066949919,122.8008881,102.2815704,,,
5198411144,4/26/2021 22:18,780,4.21,10.16049957,744,10,5.658333302,6.920000076,0.519999981,2.200000048,0.152026221,120.7689743,100.1851349,,,
5198781258,4/26/2021 23:19,3110,9.65,10.16049957,2765,10.30000019,3.490198851,61.82807922,56.02807617,21.20000076,0.060101137,90.08818817,277.739624,7,88,HARD
5204597211,4/27/2021 22:09,3618,4.86,10.16049957,2612,9.399999619,1.86052835,12.99303913,13.49303913,19.79999924,-0.010288701,82.1359787,239.2111816,7,83,HARD
5276028678,5/10/2021 21:41,9273,39.5,10.16049957,7774,11.39999962,5.08173418,174.8663177,174.8659973,19.60000038,0,95.41877747,827.0911255,7,248,HARD
5281430439,5/11/2021 22:15,2830,12.72,10.16049957,2402,10.89999962,5.295628548,42.99197006,42.99200058,26.10000038,0,92.63687897,248.1029205,6,63,NORMAL
5293004652,5/13/2021 23:44,2951,17.85,10.16049957,2864,9.600000381,6.234008312,53.27724457,52.47719955,6.5,0.004480739,103.4681778,330.4105835,5,51,NORMAL
5297308458,5/14/2021 18:30,5448,9.38,10.16049957,1509,11.60000038,6.22160387,30.84444427,30.84440041,4.400000095,0,120.4187775,202.6091766,5,27,NORMAL
5303113563,5/15/2021 16:27,12589,36.11,10.16049957,9009,12.30000019,4.009101868,133.6770325,133.5769958,10.30000019,0.00027687,98.04356384,984.8513794,7,287,HARD
5309967633,5/16/2021 21:01,8081,21.56,10.16049957,6328,11.89999962,3.40775919,57.36696243,57.16699982,5.400000095,0.000927459,90.29849243,637.1209106,5,114,NORMAL
5331524115,5/20/2021 21:01,9346,12.01,10.16049957,3425,9.100000381,3.50709486,33.51892471,33.51892471,9.800000191,0,97.49938965,372.3379822,3,28,EASY
5333556405,5/21/2021 12:03,1681,3.29,10.16049957,1204,10.30000019,2.73438549,10.28666687,9.686666489,7.099999905,0.018224895,112.4093857,150.9051056,3,10,EASY
5335849495,5/21/2021 21:25,3172,11.2,10.16049957,2763,9.5,4.056134701,26.68333244,26.68333244,4.099999905,0,77.02991486,237.3095245,5,49,NORMAL
5341603813,5/22/2021 21:28,7407,17.37,10.16049957,5254,9.100000381,3.307365894,73.2827301,72.88272858,23.20000076,0.002301906,90.42360687,529.72052,5,94,NORMAL
5357216573,5/25/2021 18:07,3355,11.42,10.16049957,2391,12.19999981,4.7797575,26.22461128,25.22461128,6.5,0.008750131,112.339592,299.4934082,6,63,NORMAL
5414000885,6/4/2021 20:11,4293,10.03,10.16049957,2573,10.10000038,3.899261475,11.46380997,11.46380997,6.599999905,0,83.87054443,240.6157837,,,
5431902277,6/7/2021 21:51,4305,14.58,10.16049957,3473,9.399999619,4.198589325,64.78809357,64.08809662,14.69999981,0.004800538,94.04241943,364.1693726,6,91,NORMAL
5443947412,6/9/2021 23:38,5540,25.35,10.16049957,4566,12.30000019,5.552365303,90.40156555,90.40156555,25,0,107.6077576,547.8407593,7,145,HARD
5502826534,6/20/2021 16:59,6500,12.35,10.16049957,4037,9,3.059400558,24.52000427,24.12000465,8.5,0.003238657,61.30057907,275.9295349,,,
5513440238,6/22/2021 21:01,3475,17.28,10.16049957,3050,9.899999619,5.667245865,74.39674377,63.59674454,10,0.06248156,105.0409088,357.217865,7,97,HARD
5513980321,6/22/2021 23:44,3237,17.08,10.16049957,2867,13.69999981,5.959295273,58.82523727,69.42523956,16,-0.062041637,97.34255981,311.1754456,6,75,NORMAL
5580502904,7/5/2021 15:35,11919,17.65,10.16049957,5974,9.5,2.955641031,74.44940186,74.44940186,18.60000038,0,86.80523682,578.2105713,5,107,NORMAL
5584311964,7/6/2021 14:10,795,4.66,10.16049957,746,9.899999619,6.254959583,6.327777863,24.02777863,2.5,-0.379323661,83.92539215,69.80830383,5,13,NORMAL
5584796627,7/6/2021 15:54,955,4.65,10.16049957,852,9.5,5.460093975,24,6.800000191,4.199999809,0.369733453,124.2059631,117.993187,5,15,NORMAL
5626280101,7/14/2021 12:50,3903,11.88,10.16049957,2917,9.399999619,4.072334766,31.34000015,31.34000015,6.699999809,0,96.34021759,313.3422241,5,52,NORMAL
5643301879,7/17/2021 16:55,6573,26.16,10.16049957,5503,10.89999962,4.755242825,135.8461151,135.3461151,11.80000019,0.001910723,84.89286041,520.8894043,5,99,NORMAL
5647057221,7/18/2021 12:18,1468,7.28,10.16049957,1359,8.800000191,5.361221313,38.76666641,33.06666565,4.800000191,0.078233302,99.42881775,150.6629944,4,15,EASY
5647427819,7/18/2021 12:59,2786,8.78,10.16049957,1898,11.5,4.629030704,33.15000153,38.84999847,12.19999981,-0.064876676,97.09888458,205.4874573,5,34,NORMAL
5657666349,7/20/2021 11:57,5832,12.63,10.16049957,3615,13.10000038,3.493692875,44.6730957,43.6730957,16.79999924,0.007917845,98.67758179,397.7421875,5,65,NORMAL
5684686898,7/25/2021 12:57,770,2.35,10.16049957,636,7.599999905,3.69449687,2.796296358,1.996296287,5.599999905,0.0340469,75.99333191,53.88991165,,,
5696492733,7/27/2021 17:07,2201,3.76,10.16049957,1220,10.60000038,3.083688498,6.688333511,7.08833313,7.800000191,-0.010632359,97.74102783,132.9571228,,,
5698018769,7/27/2021 23:01,1880,9.16,10.16049957,1743,11.80000019,5.258978844,40.95833206,35.15833282,16.20000076,0.06327457,110.5379181,214.8243561,,,
5698211851,7/27/2021 23:59,1919,7.79,10.16049957,1509,12.19999981,5.168058395,33.25749969,39.75749969,10.5,-0.083348297,110.286171,185.5603333,,,
5721992926,8/1/2021 13:32,6299,18.95,10.16049957,4153,9.899999619,4.563110828,72.3171463,72.3171463,12.30000019,0,91.9487381,425.7773743,5,74,NORMAL
5734625105,8/3/2021 21:21,4260,14.4,10.16049957,2604,11.69999981,5.529800415,72.07976532,72.07976532,8.600000381,0,105.7729263,307.1074524,8,112,HARD
5738268973,8/4/2021 15:41,1430,7.5,10.16049957,1383,9,5.428995132,30.77388954,30.07388878,7.800000191,0.009323016,82.37187958,127.0211487,,,
5744211917,8/5/2021 16:32,4163,11.2,10.16049957,3085,11.69999981,3.632674217,32.69729614,32.69729614,25,0,104.8058701,360.5086365,6,81,NORMAL
5750241138,8/6/2021 22:02,3604,17.25,10.16049957,3055,13.10000038,5.646906853,73.56345367,62.46345139,10.10000038,0.064342976,110.8647614,377.6414185,,,
5750871836,8/7/2021 2:17,3117,16.99,10.16049957,2902,12.5,5.856478214,59.28662491,69.08662415,17.20000076,-0.057662323,93.24678802,301.7214355,6,76,NORMAL
5770318350,8/10/2021 16:17,1881,9.6,10.16049957,1523,10.89999962,6.302954674,31.50052834,31.50052834,4,0,113.4512177,192.6566162,6,40,NORMAL
5799053437,8/15/2021 17:40,8891,17.92,10.16049957,5081,9.899999619,3.527711153,29.97412872,30.0741291,37.20000076,-0.000557902,73.36253357,415.6218567,,,
5804747385,8/16/2021 22:55,8164,21.95,10.16049957,5212,11.39999962,4.212893486,64.10915375,63.50915146,6,0.002732539,107.137886,622.6189575,6,137,NORMAL
5821280543,8/19/2021 23:26,8684,34.33,10.16049957,5935,14.89999962,5.784313202,136.5603943,136.5603943,17.29999924,0,80.14440918,530.357605,,,
5825835473,8/20/2021 21:46,7622,13.07,10.16049957,4465,10.19999981,2.928465843,46.97000122,46.86999893,8.800000191,0.000764783,94.62927246,471.1094666,5,80,NORMAL
5896380241,9/2/2021 22:18,10742,33.1,10.16049957,6200,14,5.339435577,83.9733429,83.9733429,8.5,0,109.7780533,758.8956909,7,198,HARD
5934761228,9/9/2021 23:07,3551,19.52,10.16049957,3346,9.899999619,5.833801746,70.87809753,70.87809753,6.699999809,0,95.72148895,357.1167908,5,60,NORMAL
5967161006,9/15/2021 23:39,1673,10.58,10.16049957,1487,15.69999981,7.119905949,34.34190369,34.14190292,8.5,0.001889056,114.976593,190.6317749,10,90,HARD
5976929584,9/17/2021 23:26,2734,15.63,10.16049957,2581,12.39999962,6.055792332,36.28526306,35.88526535,7.599999905,0.002559181,94.33876038,271.489502,5,46,NORMAL
5990296028,9/20/2021 11:41,2134,11.95,10.16049957,1985,11.19999981,6.02171278,51.46607208,35.26607132,28.89999962,0.135529697,113.9236298,252.1443176,8,85,HARD
5995495283,9/21/2021 12:04,1986,11.45,10.16049957,1875,10.10000038,6.108960152,20.58640671,49.38640594,5.199999809,-0.251433969,100.2841415,209.6565399,,,
6009072937,9/23/2021 20:37,11335,41.05,10.16049957,6524,12.69999981,6.292259216,89.42992401,89.42992401,27.20000076,0,112.7363281,820.0733643,,,
6019329849,9/25/2021 19:53,12841,13.21,10.16049957,2586,10.39999962,5.110750198,32.84818268,63.44818115,21.5,-0.231530517,100.6642761,290.254364,5,46,NORMAL
6035300212,9/28/2021 22:42,3323,12.42,10.16049957,2875,11.60000038,4.321530342,50.74341965,50.74341965,29.39999962,0,106.8576889,342.5456848,6,75,NORMAL
6040356169,9/29/2021 22:27,4378,18.28,10.16049957,4290,14.39999962,4.262937069,147.4461975,147.4461975,26.79999924,0,109.9486237,525.9227295,7,137,HARD
6089390730,10/9/2021 19:20,11216,54.41,10.16049957,9110,16.39999962,5.973150253,123.4830704,80.48307037,17.5,0.079021744,106.7440109,1084.268311,7,291,HARD
6089991637,10/10/2021 1:44,3192,21.97,10.16049957,3042,14.89999962,7.224621773,21.19666672,95.49666595,5.300000191,-0.338076115,118.2158508,400.9680786,8,130,HARD
6099719828,10/11/2021 22:18,5772,35.19,10.16049957,5534,13.10000038,6.3595047,51.92367935,81.42368317,3.200000048,-0.083822295,105.7405853,652.4627686,6,146,NORMAL
6109287368,10/13/2021 21:32,3205,15.99,10.16049957,2785,12,5.744631767,63.56519318,63.56519318,35.59999847,0,122.6085663,380.7333069,6,73,NORMAL
6114432363,10/14/2021 21:23,11794,55.71,10.16049957,10245,15.80000019,5.438594341,375.4645996,397.3649902,15.39999962,-0.039304789,117.3909149,1340.977905,8,441,HARD
6114600993,10/15/2021 1:35,975,5.42,10.16049957,925,10.69999981,5.866378307,11.34107113,16.64109993,8.5,-0.097670645,97.17995453,100.2290192,7,29,HARD
6122707646,10/16/2021 16:38,5172,12.2,10.16049957,4221,8.899999619,2.892418861,64.01447296,64.01447296,46.79999924,0,86.1829071,405.6125183,,,
6133278115,10/18/2021 20:29,5174,16.13,10.16049957,3882,11.5,4.155074596,64.06095123,64.06095123,32.90000153,0,86.66514587,375.1240234,4,43,EASY
6171054343,10/26/2021 20:07,2649,15.47,10.16049957,2468,18.29286385,6.270530701,44.33955002,59.93954849,16.6684761,-0.10080339,102.4842377,282.0181885,6,65,NORMAL
6431301254,12/26/2021 18:53,10818,41.2,10.16049957,10007,10.39179707,4.117877483,87.30950165,87.30950165,26.32788849,0,87.11764526,972.041687,7,319,HARD
6447072083,12/30/2021 14:28,2726,9.49,10.16049957,2330,10.56406212,4.076222897,76.62241364,73.82240295,9.161722183,0.029481133,94.77965546,246.2329254,,,
6448429957,12/30/2021 20:00,2157,9.39,10.16049957,1895,12.93798828,4.95853281,74.63788605,77.337883,38.54252625,-0.028734349,118.1591949,249.6615143,5,34,NORMAL
